file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\impl\batching\AbstractBatchedMetadataStore.java,org.apache.pulsar.metadata.impl.batching.AbstractBatchedMetadataStore,internalBatchOperation/1[java.util.List<org.apache.pulsar.metadata.impl.batching.MetadataOp>],false,189,6,10,2,8,3,11,14,1,3,1,11,1,1,1,0,0,0,0,0,2,2,1,0,0,1,13,2,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\impl\batching\AbstractBatchedMetadataStore.java,org.apache.pulsar.metadata.impl.batching.AbstractBatchedMetadataStore,batchOperation/1[java.util.List<org.apache.pulsar.metadata.impl.batching.MetadataOp>],false,205,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1028,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\impl\batching\AbstractBatchedMetadataStore.java,org.apache.pulsar.metadata.impl.batching.AbstractBatchedMetadataStore,"getChildrenFromStore/2[java.lang.String,java.util.Set<org.apache.pulsar.metadata.impl.batching.Option>]",false,137,4,3,0,3,1,2,5,1,1,2,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,9,17,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\impl\batching\AbstractBatchedMetadataStore.java,org.apache.pulsar.metadata.impl.batching.AbstractBatchedMetadataStore,"storeDelete/3[java.lang.String,java.util.Optional<java.lang.Long>,java.util.Set<org.apache.pulsar.metadata.impl.batching.Option>]",false,144,4,3,0,3,1,2,5,1,1,3,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,6,20,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\impl\batching\AbstractBatchedMetadataStore.java,org.apache.pulsar.metadata.impl.batching.AbstractBatchedMetadataStore,"enqueue/2[org.apache.pulsar.metadata.impl.batching.MessagePassingQueue<org.apache.pulsar.metadata.impl.batching.MetadataOp>,org.apache.pulsar.metadata.impl.batching.MetadataOp]",false,169,6,9,4,5,5,8,19,2,1,2,8,2,2,0,0,0,0,0,0,1,0,2,0,0,0,15,2,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous27,"operationComplete/2[java.lang.Void,org.apache.bookkeeper.mledger.impl.Stat]",false,3600,3,25,0,25,1,3,5,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous27,operationFailed/1[org.apache.bookkeeper.mledger.ManagedLedgerException.MetaStoreException],false,3607,3,25,0,25,1,5,5,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api\src\main\java\org\apache\pulsar\client\api\SchemaSerializationException.java,org.apache.pulsar.client.api.SchemaSerializationException,SchemaSerializationException/1[java.lang.String],true,39,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api\src\main\java\org\apache\pulsar\client\api\SchemaSerializationException.java,org.apache.pulsar.client.api.SchemaSerializationException,SchemaSerializationException/1[java.lang.Throwable],true,51,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api\src\main\java\org\apache\pulsar\client\api\SchemaSerializationException.java,org.apache.pulsar.client.api.SchemaSerializationException,"SchemaSerializationException/2[java.lang.String,java.lang.Throwable]",true,66,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous26,deleteCursorComplete/1[java.lang.Object],false,3450,2,4,1,3,3,4,9,1,0,1,4,0,0,0,2,0,0,0,1,0,0,2,0,0,0,8,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous26,"deleteCursorFailed/2[org.apache.bookkeeper.mledger.ManagedLedgerException,java.lang.Object]",false,3464,4,2,0,2,3,8,11,1,0,2,8,1,1,0,1,0,0,2,1,0,0,1,0,0,0,12,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous29,operationFailed/1[org.apache.bookkeeper.mledger.ManagedLedgerException.MetaStoreException],false,3890,2,25,0,25,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous29,"operationComplete/2[java.lang.Void,org.apache.bookkeeper.mledger.impl.Stat]",false,3883,1,25,0,25,1,2,5,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous28,"offloadComplete/2[org.apache.bookkeeper.mledger.Position,java.lang.Object]",false,3621,1,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous28,"offloadFailed/2[org.apache.bookkeeper.mledger.ManagedLedgerException,java.lang.Object]",false,3626,1,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api\src\main\java\org\apache\pulsar\client\api\ControlledClusterFailoverBuilder.java,org.apache.pulsar.client.api.ControlledClusterFailoverBuilder,defaultServiceUrl/1[java.lang.String],false,35,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api\src\main\java\org\apache\pulsar\client\api\ControlledClusterFailoverBuilder.java,org.apache.pulsar.client.api.ControlledClusterFailoverBuilder,"urlProviderHeader/1[java.util.Map<java.lang.String,java.lang.String>]",false,51,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api\src\main\java\org\apache\pulsar\client\api\ControlledClusterFailoverBuilder.java,org.apache.pulsar.client.api.ControlledClusterFailoverBuilder,build/0,false,66,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api\src\main\java\org\apache\pulsar\client\api\ControlledClusterFailoverBuilder.java,org.apache.pulsar.client.api.ControlledClusterFailoverBuilder,urlProvider/1[java.lang.String],false,43,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api\src\main\java\org\apache\pulsar\client\api\ControlledClusterFailoverBuilder.java,org.apache.pulsar.client.api.ControlledClusterFailoverBuilder,"checkInterval/2[long,java.util.concurrent.TimeUnit]",false,58,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\instance\src\main\java\org\apache\pulsar\functions\instance\InstanceCache.java,org.apache.pulsar.functions.instance.InstanceCache,shutdown/0,false,49,1,3,3,0,2,1,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,3,9,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\instance\src\main\java\org\apache\pulsar\functions\instance\InstanceCache.java,org.apache.pulsar.functions.instance.InstanceCache,getInstanceCache/0,false,40,1,5,4,1,2,0,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,5,9,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\instance\src\main\java\org\apache\pulsar\functions\instance\InstanceCache.java,org.apache.pulsar.functions.instance.InstanceCache,InstanceCache/0,true,34,1,1,1,0,1,1,4,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,9,2,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous23,"operationComplete/2[java.lang.Void,org.apache.bookkeeper.mledger.impl.Stat]",false,3234,3,25,0,25,3,16,23,1,2,2,16,0,0,2,0,0,0,15,0,1,0,2,0,0,2,30,1,5,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous23,operationFailed/1[org.apache.bookkeeper.mledger.ManagedLedgerException.MetaStoreException],false,3266,3,25,0,25,1,6,7,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous22,markDeleteComplete/1[java.lang.Object],false,2770,0,7,0,7,1,4,4,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous22,"markDeleteFailed/2[org.apache.bookkeeper.mledger.ManagedLedgerException,java.lang.Object]",false,2778,2,7,0,7,1,6,4,0,0,2,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous25,deleteLedgerComplete/1[java.lang.Object],false,3391,0,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous25,"deleteLedgerFailed/2[org.apache.bookkeeper.mledger.ManagedLedgerException,java.lang.Object]",false,3396,1,0,0,0,1,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin-api\src\main\java\org\apache\pulsar\common\policies\data\impl\AutoSubscriptionCreationOverrideImpl.java,org.apache.pulsar.common.policies.data.impl.AutoSubscriptionCreationOverrideImpl,builder/0,false,35,1,2,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\protocol\ByteBufPair.java,org.apache.pulsar.common.protocol.ByteBufPair$Anonymous1,newObject/1[Recycler.Handle<ByteBufPair>],false,45,2,1,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous24,markDeleteComplete/1[java.lang.Object],false,3354,0,7,0,7,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous24,"markDeleteFailed/2[org.apache.bookkeeper.mledger.ManagedLedgerException,java.lang.Object]",false,3358,1,7,0,7,1,3,3,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous19,"closeComplete/3[int,org.apache.bookkeeper.mledger.impl.LedgerHandle,java.lang.Object]",false,2026,2,5,0,5,3,8,10,0,0,3,8,0,0,0,2,0,0,7,0,0,1,1,0,0,0,19,1,2,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdTopics.java,org.apache.pulsar.admin.cli.CmdTopics$RemoveSubscribeRate,run/0,false,2926,1,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\HttpClient.java,org.apache.pulsar.client.impl.HttpClient,"buildSslConfiguration/2[org.apache.pulsar.client.impl.ClientConfigurationData,java.lang.String]",false,362,2,1,1,0,1,38,3,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\HttpClient.java,org.apache.pulsar.client.impl.HttpClient,getServiceUrl/0,false,161,1,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\HttpClient.java,org.apache.pulsar.client.impl.HttpClient,setServiceUrl/1[java.lang.String],false,169,1,2,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\HttpClient.java,org.apache.pulsar.client.impl.HttpClient,"get/2[java.lang.String,java.lang.Class<T>]",false,181,4,2,0,2,3,13,19,1,4,2,13,0,0,0,0,1,0,2,0,4,0,2,0,0,0,27,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\HttpClient.java,org.apache.pulsar.client.impl.HttpClient,close/0,false,174,0,1,1,0,2,2,6,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\HttpClient.java,org.apache.pulsar.client.impl.HttpClient,"HttpClient/4[org.apache.pulsar.client.impl.ClientConfigurationData,org.apache.pulsar.client.impl.EventLoopGroup,org.apache.pulsar.client.impl.Timer,org.apache.pulsar.client.impl.NameResolver<java.net.InetAddress>]",true,87,18,10,2,8,6,45,47,0,5,4,45,2,1,0,1,1,2,7,1,12,1,3,1,0,0,64,4,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\HttpClient.java,org.apache.pulsar.client.impl.HttpClient,refreshSslContext/0,false,386,0,0,0,0,2,4,8,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,8,4,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\HttpClient.java,org.apache.pulsar.client.impl.HttpClient,isRedirectStatusCode/1[int],false,353,0,0,0,0,6,0,3,1,0,1,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,5,10,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\HttpClient.java,org.apache.pulsar.client.impl.HttpClient,"configureSocks5ProxyIfNeeded/2[DefaultAsyncHttpClientConfig.Builder,org.apache.pulsar.client.impl.ClientConfigurationData]",false,403,4,1,1,0,5,16,20,3,4,2,16,0,0,0,2,0,0,2,0,4,0,1,0,0,0,58,10,1,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\HttpClient.java,org.apache.pulsar.client.impl.HttpClient,"handleRedirect/7[java.lang.String,java.net.URI,org.apache.pulsar.client.impl.Response,java.net.InetSocketAddress,int,java.util.concurrent.CompletableFuture<T>,java.lang.Class<T>]",false,329,4,1,0,1,5,8,20,3,2,7,8,1,1,0,1,1,0,7,2,2,4,1,0,0,0,24,2,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\HttpClient.java,org.apache.pulsar.client.impl.HttpClient,"executeGet/5[java.lang.String,java.net.InetSocketAddress,int,java.util.concurrent.CompletableFuture<T>,java.lang.Class<T>]",false,201,9,2,1,1,21,46,101,5,17,5,46,0,0,0,6,4,0,28,0,15,2,7,0,0,3,62,2,7,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\HttpClient.java,org.apache.pulsar.client.impl.HttpClient,resolveHost/0,false,165,1,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous30,"updatePropertiesComplete/2[java.util.Map<java.lang.String,java.lang.String>,java.lang.Object]",false,4889,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous30,"updatePropertiesFailed/2[org.apache.bookkeeper.mledger.ManagedLedgerException,java.lang.Object]",false,4894,1,0,0,0,1,1,4,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\test\java\org\apache\bookkeeper\replication\AuditorPeriodicCheckTest.java,org.apache.bookkeeper.replication.AuditorPeriodicCheckTest$Anonymous3,"readEntry/2[long,long]",false,281,1,0,0,0,1,1,4,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\test\java\org\apache\bookkeeper\replication\AuditorPeriodicCheckTest.java,org.apache.bookkeeper.replication.AuditorPeriodicCheckTest$Anonymous4,run/0,false,348,1,19,0,19,3,6,12,0,1,0,6,0,0,1,0,1,1,1,1,1,0,2,0,0,0,14,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous32,clearBacklogComplete/1[java.lang.Object],false,4960,0,3,0,3,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous32,"clearBacklogFailed/2[org.apache.bookkeeper.mledger.ManagedLedgerException,java.lang.Object]",false,4965,2,1,0,1,2,7,9,0,0,2,7,0,0,0,0,0,0,2,0,0,0,1,0,0,0,14,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\test\java\org\apache\bookkeeper\replication\AuditorPeriodicCheckTest.java,org.apache.bookkeeper.replication.AuditorPeriodicCheckTest$Anonymous1,"accept/2[java.io.File,java.lang.String]",false,163,0,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous31,"operationComplete/2[java.lang.Void,org.apache.bookkeeper.mledger.impl.Stat]",false,4925,3,25,0,25,1,2,5,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous31,operationFailed/1[org.apache.bookkeeper.mledger.ManagedLedgerException.MetaStoreException],false,4932,4,25,0,25,1,6,6,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,1,false
