file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api-v5\src\main\java\org\apache\pulsar\client\api\v5\config\ProxyProtocol.java,org.apache.pulsar.client.api.v5.config.ProxyProtocol,enum,0,2,2,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdTopics.java,org.apache.pulsar.admin.cli.CmdTopics$ListSubscriptions,innerclass,4,4,0,4,1,2,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,0,0,0,3,0,1,0,2,0,0,0,0,21,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\util\NoOpLock.java,org.apache.pulsar.client.util.NoOpLock,class,1,2,1,1,8,1,0,1,15,1.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,1,1,0,0,0,1,0,2,26,2,0,0,0,0,0,0,1,0,1,1,0,0,0,24,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-package-management\bookkeeper-storage\src\test\java\org\apache\pulsar\packages\management\storage\bookkeeper\DLInputStreamTest.java,org.apache.pulsar.packages.management.storage.bookkeeper.DLInputStreamTest,class,12,13,1,12,12,1,0,28,0,0.33333334,0.0,0.0,6,0,5,1,0,0,5,0,0,0,2,0,0,2,0,0,0,0,7,67,1,0,1,3,2,6,5,9,0,11,2,0,0,2,71,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\test\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerTest.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerTest$Anonymous20,anonymous,1,1,0,1,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\test\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerTest.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerTest$Anonymous21,anonymous,1,1,0,1,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\util\Murmur3_32Hash.java,org.apache.pulsar.common.util.Murmur3_32Hash,class,3,6,3,3,9,1,0,11,19,0.82857144,0.0,0.0,7,1,2,5,0,0,2,0,0,0,5,4,0,5,0,0,5,0,3,55,6,2,0,0,1,1,16,28,8,12,1,0,0,0,49,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\test\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerTest.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerTest$Anonymous22,anonymous,1,1,0,1,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\test\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerTest.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerTest$Anonymous23,anonymous,1,1,0,1,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\test\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerTest.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerTest$Anonymous24,anonymous,1,1,0,1,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\test\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerTest.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerTest$Anonymous25,anonymous,3,3,0,3,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,1,0,0,0,0,0,0,16,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\namespace\OwnedBundle.java,org.apache.pulsar.broker.namespace.OwnedBundle,class,10,14,4,10,14,1,0,32,0,0.54761904,0.0,0.0,7,0,7,0,0,0,7,0,0,0,6,3,0,6,0,0,5,0,2,67,8,1,2,2,1,12,3,10,2,15,3,0,0,4,114,1,4
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\test\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerTest.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerTest$Anonymous26,anonymous,5,5,0,5,2,1,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,1,0,1,0,1,0,0,15,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\buildtools\src\main\java\org\apache\pulsar\tests\ExtendedNettyLeakDetector.java,org.apache.pulsar.tests.ExtendedNettyLeakDetector,class,4,6,2,4,31,2,0,48,114,0.9321267,0.0,0.0,17,8,8,5,4,0,13,0,0,1,13,12,5,8,0,0,9,0,27,145,7,0,2,4,0,26,1,22,9,20,3,0,0,2,191,1,2
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin-api\src\main\java\org\apache\pulsar\common\functions\BatchingConfig.java,org.apache.pulsar.common.functions.BatchingConfig,class,6,7,1,6,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,1,2,0,6,0,0,0,0,20,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\lookup\LookupResultTest.java,org.apache.pulsar.broker.lookup.LookupResultTest,class,9,10,1,9,34,1,0,53,32,0.75454557,0.0,0.0,33,2,31,2,0,0,31,0,0,0,10,10,0,10,0,0,10,0,37,266,2,0,1,0,0,66,3,88,3,88,1,0,0,2,135,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\policies\data\NamespaceIsolationDataImpl.java,org.apache.pulsar.common.policies.data.NamespaceIsolationDataImpl,class,11,16,5,11,11,1,0,7,3,0.7333334,0.0,0.0,3,1,2,1,0,0,2,0,0,0,5,0,0,5,0,0,0,0,1,60,2,0,5,1,0,23,0,0,3,6,4,0,1,1,57,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\worker\src\main\java\org\apache\pulsar\functions\worker\rest\RestUtils.java,org.apache.pulsar.functions.worker.rest.RestUtils,class,5,11,6,5,3,1,0,6,3,0.0,0.0,0.0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,0,3,0,1,1,1,0,0,0,0,23,17,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\instance\src\main\java\org\apache\pulsar\functions\instance\AuthenticationConfig.java,org.apache.pulsar.functions.instance.AuthenticationConfig,class,2,24,22,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,23,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-transaction\coordinator\src\main\java\org\apache\pulsar\transaction\coordinator\TransactionSubscription.java,org.apache.pulsar.transaction.coordinator.TransactionSubscription,class,3,11,8,3,7,1,0,4,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,1,24,6,0,4,0,0,0,1,2,0,4,1,0,0,0,21,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\tiered-storage\jcloud\src\main\java\org\apache\bookkeeper\mledger\offload\jcloud\provider\TieredStorageConfiguration.java,org.apache.bookkeeper.mledger.offload.jcloud.provider.TieredStorageConfiguration$BlobStoreBuilder,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api\src\main\java\org\apache\pulsar\client\internal\PulsarClientImplementationBinding.java,org.apache.pulsar.client.internal.PulsarClientImplementationBinding,interface,22,35,13,22,62,1,0,5,1653,0.0,0.0,0.0,58,1,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,70,3,0,3,0,0,4,1,1,0,1,1,0,0,0,136,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-package-management\bookkeeper-storage\src\test\java\org\apache\pulsar\packages\management\storage\bookkeeper\bookkeeper\test\ZooKeeperUtil.java,org.apache.pulsar.packages.management.storage.bookkeeper.bookkeeper.test.ZooKeeperUtil,class,6,8,2,6,18,1,0,31,23,0.7532467,0.0,0.0,11,0,11,0,0,0,12,0,0,0,7,0,0,2,5,0,0,0,4,98,6,1,4,0,0,17,7,18,5,15,2,1,0,0,66,1,3
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\schema\SchemaServiceTest.java,org.apache.pulsar.broker.service.schema.SchemaServiceTest,class,28,29,1,28,34,2,0,102,38,0.79285705,0.0,0.0,28,1,17,8,3,0,20,0,0,0,10,8,0,10,0,0,9,0,8,251,5,2,0,1,2,50,68,65,4,78,1,0,0,17,164,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-config-validation\src\main\java\org\apache\pulsar\config\validation\ConfigValidationUtils.java,org.apache.pulsar.config.validation.ConfigValidationUtils$Anonymous2,anonymous,1,1,0,1,5,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1,1,0,0,5,0,0,3,0,2,0,0,0,24,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-config-validation\src\main\java\org\apache\pulsar\config\validation\ConfigValidationUtils.java,org.apache.pulsar.config.validation.ConfigValidationUtils$Anonymous1,anonymous,0,0,0,0,4,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,1,0,0,5,0,0,2,0,2,0,0,0,15,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\coordination\impl\CoordinationServiceImpl.java,org.apache.pulsar.metadata.coordination.impl.CoordinationServiceImpl,class,16,24,8,16,15,1,0,43,0,0.6666667,0.0,0.0,9,0,6,3,0,0,6,0,0,0,6,2,0,6,0,0,6,0,7,84,11,2,1,1,0,12,8,11,4,18,2,0,0,7,86,1,3
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\processor\MessagePayloadProcessorTest.java,org.apache.pulsar.client.processor.MessagePayloadProcessorTest$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,1,1,1,1,0,0,0,0,6,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\tests\integration\src\test\java\org\apache\pulsar\tests\integration\messaging\GeoReplicationTest.java,org.apache.pulsar.tests.integration.messaging.GeoReplicationTest,class,12,12,0,12,9,4,0,39,6,0.0,0.0,0.0,4,0,3,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,2,52,1,3,1,1,0,25,16,12,3,12,2,0,0,1,57,1,6
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\schema\AvroSchemaBasedCompatibilityCheck.java,org.apache.pulsar.broker.service.schema.AvroSchemaBasedCompatibilityCheck,class,11,14,3,11,16,1,2,22,6,0.0,0.0,0.0,4,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,9,54,9,1,1,1,0,3,0,7,0,7,2,0,0,0,40,1024,2
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdTopics.java,org.apache.pulsar.admin.cli.CmdTopics$SetInactiveTopicPolicies,innerclass,9,9,0,9,3,2,0,5,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,5,0,0,5,0,0,0,0,0,21,0,0,1,1,0,22,0,5,4,7,1,0,0,0,69,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\SameAuthParamsLookupAutoClusterFailover.java,org.apache.pulsar.client.impl.SameAuthParamsLookupAutoClusterFailover$Builder,innerclass,4,4,0,4,21,1,0,4,0,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,70,7,2,4,0,0,12,7,18,3,8,2,0,0,0,57,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-config-validation\src\main\java\org\apache\pulsar\config\validation\ConfigValidationUtils.java,org.apache.pulsar.config.validation.ConfigValidationUtils$Anonymous3,anonymous,1,1,0,1,5,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,2,1,1,0,1,7,0,0,2,0,2,0,0,0,22,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\shell\ConfigShell.java,org.apache.pulsar.shell.ConfigShell$CmdConfigUse,innerclass,9,9,0,9,2,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,17,2,0,1,0,0,5,0,4,1,4,1,0,0,0,25,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-io\common\src\test\java\org\apache\pulsar\io\common\IOConfigUtilsTest.java,org.apache.pulsar.io.common.IOConfigUtilsTest,class,12,12,0,12,3,4,0,19,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,246,0,0,0,0,0,52,19,18,0,10,0,0,6,1,21,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\InterceptorsTest.java,org.apache.pulsar.client.api.InterceptorsTest$1ReaderInterceptorImpl,innerclass,4,4,0,4,5,1,0,4,4,0.6875,0.0,0.0,4,0,3,0,0,1,4,0,0,0,4,0,0,0,0,4,4,0,0,22,1,0,0,0,0,2,1,4,1,4,1,0,0,0,26,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin-api\src\main\java\org\apache\pulsar\client\admin\Sources.java,org.apache.pulsar.client.admin.Sources,interface,5,7,2,5,38,1,0,0,703,0.0,0.0,0.0,38,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-proxy\src\test\java\org\apache\pulsar\proxy\extensions\MockProxyExtension.java,org.apache.pulsar.proxy.extensions.MockProxyExtension,class,4,5,1,4,6,1,0,2,13,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,1,1,0,0,0,1,0,1,18,3,0,0,0,0,1,0,1,0,1,0,0,0,0,22,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\stats\prometheus\AggregatedBrokerStats.java,org.apache.pulsar.broker.stats.prometheus.AggregatedBrokerStats,class,1,2,1,1,2,1,0,0,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,20,0,20,0,0,0,0,0,0,66,0,0,0,0,0,2,20,39,0,20,0,0,0,0,37,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdTopics.java,org.apache.pulsar.admin.cli.CmdTopics$GetPartitionedStats,innerclass,5,5,0,5,1,2,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,5,0,0,5,0,0,0,0,0,11,0,0,0,0,0,17,0,5,2,6,0,0,0,0,57,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\functions\worker\FileServer.java,org.apache.pulsar.functions.worker.FileServer,class,7,14,7,7,8,1,0,35,0,0.5,0.0,0.0,7,0,6,1,0,0,6,0,0,0,2,1,0,2,0,0,2,0,2,58,1,0,0,3,0,8,9,5,2,7,3,0,0,3,55,1,1
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\test\java\org\apache\pulsar\client\api\MessageIdTest.java,org.apache.pulsar.client.api.MessageIdTest,class,4,4,0,4,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,14,4,0,1,0,0,0,0,9,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\testmocks\src\main\java\org\apache\bookkeeper\client\PulsarMockLedgerHandle.java,org.apache.bookkeeper.client.PulsarMockLedgerHandle,class,24,27,3,24,35,2,0,66,43,0.7530864,0.0,0.0,18,1,17,1,0,0,17,0,0,0,9,0,0,0,0,9,7,0,7,182,16,1,4,4,1,6,10,25,1,29,4,1,0,6,82,1,2
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\test\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerTest.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerTest$Anonymous41,anonymous,5,5,0,5,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\test\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerTest.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerTest$Anonymous43,anonymous,2,2,0,2,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdTopicPolicies.java,org.apache.pulsar.admin.cli.CmdTopicPolicies$GetMaxUnackedMessagesPerSubscription,innerclass,5,5,0,5,1,2,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,10,0,3,1,4,0,0,0,0,47,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\test\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerTest.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerTest$Anonymous44,anonymous,2,2,0,2,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\test\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerTest.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerTest$Anonymous45,anonymous,2,2,0,2,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\loadbalance\impl\LoadManagerShared.java,org.apache.pulsar.broker.loadbalance.impl.LoadManagerShared,class,24,28,4,24,108,1,0,141,298,0.94,0.0,0.0,25,24,19,6,0,0,19,0,0,0,4,4,1,3,0,0,4,0,30,445,37,9,19,6,6,62,26,78,17,96,6,2,1,23,260,1,19
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\scalable\ScalableTopicConstants.java,org.apache.pulsar.common.scalable.ScalableTopicConstants,class,0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,6,0,0,0,0,0,2,0,2,0,2,0,0,0,0,84,17,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-websocket\src\main\java\org\apache\pulsar\websocket\service\WebSocketServiceStarter.java,org.apache.pulsar.websocket.service.WebSocketServiceStarter$Arguments,innerclass,3,3,0,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,10,0,3,0,3,0,0,0,0,10,10,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\test\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerTest.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerTest$Anonymous46,anonymous,1,1,0,1,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\test\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerTest.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerTest$Anonymous47,anonymous,1,1,0,1,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\test\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerTest.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerTest$Anonymous48,anonymous,5,5,0,5,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,2,1,1,0,1,0,1,0,0,19,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\stats\OpenTelemetryMetadataStoreStatsTest.java,org.apache.pulsar.broker.stats.OpenTelemetryMetadataStoreStatsTest,class,10,10,0,10,4,2,0,26,6,0.0,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,6,0,8,0,9,0,0,0,1,43,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin-api\src\main\java\org\apache\pulsar\common\policies\data\BrokerAssignment.java,org.apache.pulsar.common.policies.data.BrokerAssignment,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\PersistentTopicE2ETest.java,org.apache.pulsar.broker.service.PersistentTopicE2ETest$PulsarChannelInitializerForTest,innerclass,5,5,0,5,2,2,0,5,0,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,15,0,0,0,0,0,3,0,3,0,3,0,0,0,0,15,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\util\collections\LongPairRangeSet.java,org.apache.pulsar.common.util.collections.LongPairRangeSet$RawRangeProcessor,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\compression\CompressionCodecZLib.java,org.apache.pulsar.common.compression.CompressionCodecZLib,class,5,7,2,5,9,1,0,20,1,0.5,0.0,0.0,3,1,2,1,0,0,2,0,0,0,2,0,0,2,0,0,2,0,2,79,2,2,1,1,0,0,5,20,6,16,1,2,0,0,37,1,0
