App,Tag,FilePath,RelativeFilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\range\ReplicaPlanMergerTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/range/ReplicaPlanMergerTest.java,ReplicaPlanMergerTest.java,ReplicaPlanMergerTest,40,12,47,7,3,4,true,true,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\ReadExecutorTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/ReadExecutorTest.java,ReadExecutorTest.java,MockSinglePartitionReadCommand,36,11,61,4,4,0,true,false,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\repair\AbstractReadRepairTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/repair/AbstractReadRepairTest.java,AbstractReadRepairTest.java,ResultConsumer,63,25,104,2,2,0,true,false,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\repair\BlockingReadRepairTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/repair/BlockingReadRepairTest.java,BlockingReadRepairTest.java,InstrumentedBlockingReadRepair,25,16,86,7,7,0,true,false,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\repair\DiagEventsBlockingReadRepairTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/repair/DiagEventsBlockingReadRepairTest.java,DiagEventsBlockingReadRepairTest.java,DiagnosticPartitionReadRepairHandler,31,14,39,1,1,0,true,false,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\repair\ReadOnlyReadRepairTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/repair/ReadOnlyReadRepairTest.java,ReadOnlyReadRepairTest.java,InstrumentedReadOnlyReadRepair,16,7,14,2,2,0,true,false,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\repair\ReadRepairTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/repair/ReadRepairTest.java,ReadRepairTest.java,InstrumentedReadRepairHandler,42,16,114,7,7,0,true,false,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\repair\RepairedDataVerifierTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/repair/RepairedDataVerifierTest.java,RepairedDataVerifierTest.java,StubReadCommand,22,17,116,10,10,0,true,false,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\repair\TestableReadRepair.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/repair/TestableReadRepair.java,TestableReadRepair.java,TestableReadRepair,19,13,12,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\SpeculativeRetryParseTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/SpeculativeRetryParseTest.java,SpeculativeRetryParseTest.java,FailedParseTest,11,6,8,4,4,0,true,true,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\thresholds\WarningsSnapshotTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/thresholds/WarningsSnapshotTest.java,WarningsSnapshotTest.java,WarningsSnapshotTest,15,12,50,8,8,0,true,true,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\RemoveTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/RemoveTest.java,RemoveTest.java,RemoveTest,23,5,14,3,3,0,true,true,false,false,true,false,false,false,false,false
