project,class_key,class_name,class_file,test_file,has_code_smell,code_smell_total,has_test_smell,test_smell_total,code_smell_CouplingBetweenObjects,code_smell_CyclomaticComplexity,code_smell_ExcessiveParameterList,code_smell_GodClass,code_smell_TooManyFields,code_smell_TooManyMethods,test_smell_App,test_smell_Version,test_smell_RelativeTestFilePath,test_smell_RelativeProductionFilePath,test_smell_Assertion Roulette,test_smell_Conditional Test Logic,test_smell_Constructor Initialization,test_smell_Default Test,test_smell_EmptyTest,test_smell_Exception Catching Throwing,test_smell_General Fixture,test_smell_Mystery Guest,test_smell_Print Statement,test_smell_Redundant Assertion,test_smell_Sensitive Equality,test_smell_Verbose Test,test_smell_Sleepy Test,test_smell_Eager Test,test_smell_Lazy Test,test_smell_Duplicate Assert,test_smell_Unknown Test,test_smell_IgnoredTest,test_smell_Resource Optimism,test_smell_Magic Number Test,test_smell_Dependent Test
guava,common/collect/testing/Helpers,Helpers,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/Helpers.java,,1,6,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,common/collect/testing/IntegerSetGenerator,IntegerSetGenerator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/TestIntegerSetGenerator.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,common/collect/testing/IntegerSortedSetGenerator,IntegerSortedSetGenerator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/TestIntegerSortedSetGenerator.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,common/collect/testing/IteratorGenerator,IteratorGenerator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/TestIteratorGenerator.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,common/collect/testing/ListGenerator,ListGenerator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/TestListGenerator.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,common/collect/testing/MapEntrySetGenerator,MapEntrySetGenerator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/TestMapEntrySetGenerator.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,common/collect/testing/MapGenerator,MapGenerator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/TestMapGenerator.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,common/collect/testing/MapInterface,MapInterface,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/MapInterfaceTest.java,0,0,1,9,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
guava,common/collect/testing/MapInterfaceTest,MapInterfaceTest,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/MapInterfaceTest.java,,1,8,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,common/collect/testing/MinimalCollection,MinimalCollection,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/MinimalCollection.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
